date,count
2018-12-31,0
2018-12-31,20
2018-12-31,139
2018-12-31,517
2018-12-31,998
2018-12-31,1208
2018-12-31,1903
2018-12-31,2066
2018-12-31,2366
2018-12-31,2333
2018-12-31,2405
2018-12-31,1789
2018-12-31,1366
2018-12-31,824
2018-12-31,478
2018-12-31,621
2018-12-31,967
2018-12-31,1252
2018-12-31,1805
2018-12-31,2256
2019-01-01,2194
2019-01-01,1926
2019-01-01,1932
2019-01-01,2087
2019-01-01,2029
2019-01-01,1932
2019-01-01,2183
2019-01-01,2027
2019-01-01,2089
2019-01-01,2001
2019-01-01,2307
2019-01-01,2385
2019-01-01,2220
2019-01-01,2282
2019-01-01,2440
2019-01-01,2339
2019-01-01,1899
2019-01-01,1939
2019-01-01,1382
2019-01-01,1126
2019-01-01,791
2019-01-01,663
2019-01-01,597
2019-01-01,574
2019-01-02,399
2019-01-02,300
2019-01-02,278
2019-01-02,310
2019-01-02,379
2019-01-02,839
2019-01-02,1735
2019-01-02,1915
2019-01-02,1660
2019-01-02,2031
2019-01-02,2205
2019-01-02,2183
2019-01-02,2188
2019-01-02,2200
2019-01-02,2471
2019-01-02,2543
2019-01-02,2043
2019-01-02,1718
2019-01-02,976
2019-01-02,748
2019-01-02,374
2019-01-02,299
2019-01-02,235
2019-01-02,207
2019-01-03,210
2019-01-03,165
2019-01-03,101
2019-01-03,114
2019-01-03,222
2019-01-03,380
2019-01-03,1239
2019-01-03,1977
2019-01-03,2085
2019-01-03,2253
2019-01-03,2343
2019-01-03,2455
2019-01-03,2405
2019-01-03,2179
2019-01-03,2499
2019-01-03,2584
2019-01-03,2151
2019-01-03,1557
2019-01-03,663
2019-01-03,496
2019-01-03,156
2019-01-03,108
2019-01-03,54
2019-01-03,25
2019-01-04,38
2019-01-04,32
2019-01-04,17
2019-01-04,19
2019-01-04,62
2019-01-04,172
2019-01-04,581
2019-01-04,1341
2019-01-04,1923
2019-01-04,2188
2019-01-04,1915
2019-01-04,2892
2019-01-04,2816
2019-01-04,2485
2019-01-04,2271
2019-01-04,2136
2019-01-04,2086
2019-01-04,1882
2019-01-04,562
2019-01-04,89
2019-01-04,36
2019-01-04,13
2019-01-04,14
2019-01-04,12
2019-01-05,4
2019-01-05,6
2019-01-05,1
2019-01-05,5
2019-01-05,13
2019-01-05,23
2019-01-05,338
2019-01-05,1013
2019-01-05,1460
2019-01-05,1439
2019-01-05,2335
2019-01-05,3205
2019-01-05,2888
2019-01-05,2558
2019-01-05,2723
2019-01-05,2756
2019-01-05,2036
2019-01-05,891
2019-01-05,175
2019-01-05,20
2019-01-05,33
2019-01-05,14
2019-01-05,2
2019-01-05,1
2019-01-06,1
2019-01-06,0
2019-01-06,0
2019-01-06,0
2019-01-06,2
2019-01-06,14
2019-01-06,334
2019-01-06,1046
2019-01-06,1411
2019-01-06,1491
2019-01-06,2307
2019-01-06,2264
2019-01-06,2233
2019-01-06,2460
2019-01-06,2712
2019-01-06,2206
2019-01-06,1116
2019-01-06,246
2019-01-06,13
2019-01-06,6
2019-01-06,2
2019-01-06,2
2019-01-06,0
2019-01-06,0
2019-01-07,2
2019-01-07,1
2019-01-07,0
2019-01-07,0
2019-01-07,0
2019-01-07,2
2019-01-07,18
2019-01-07,88
2019-01-07,279
2019-01-07,678
2019-01-07,1397
2019-01-07,1724
2019-01-07,2270
2019-01-07,2351
2019-01-07,2167
2019-01-07,1326
2019-01-07,772
2019-01-07,109
2019-01-07,12
2019-01-07,7
2019-01-07,5
2019-01-07,3
2019-01-07,4
2019-01-07,4
2019-01-08,0
2019-01-08,0
2019-01-08,1
2019-01-08,0
2019-01-08,0
2019-01-08,7
2019-01-08,15
2019-01-08,98
2019-01-08,133
2019-01-08,285
2019-01-08,800
2019-01-08,1718
2019-01-08,1816
2019-01-08,1918
2019-01-08,2001
2019-01-08,1767
2019-01-08,735
2019-01-08,69
2019-01-08,16
2019-01-08,4
2019-01-08,26
2019-01-08,9
2019-01-08,3
2019-01-08,2
2019-01-09,0
2019-01-09,0
2019-01-09,0
2019-01-09,1
2019-01-09,0
2019-01-09,5
2019-01-09,33
2019-01-09,73
2019-01-09,151
2019-01-09,306
2019-01-09,768
2019-01-09,1322
2019-01-09,1883
2019-01-09,1855
2019-01-09,1702
2019-01-09,1361
2019-01-09,496
2019-01-09,90
2019-01-09,15
2019-01-09,2
2019-01-09,1
2019-01-09,4
2019-01-09,0
2019-01-09,2
2019-01-10,0
2019-01-10,1
2019-01-10,0
2019-01-10,0
2019-01-10,1
2019-01-10,0
2019-01-10,11
2019-01-10,49
2019-01-10,85
2019-01-10,277
2019-01-10,630
2019-01-10,1059
2019-01-10,1748
2019-01-10,1649
2019-01-10,1572
2019-01-10,969
2019-01-10,270
2019-01-10,82
2019-01-10,0
2019-01-10,0
2019-01-10,0
2019-01-10,0
2019-01-10,0
2019-01-10,1
2019-01-11,0
2019-01-11,0
2019-01-11,0
2019-01-11,0
2019-01-11,0
2019-01-11,2
2019-01-11,16
2019-01-11,46
2019-01-11,161
2019-01-11,443
2019-01-11,729
2019-01-11,1255
2019-01-11,2191
2019-01-11,1918
2019-01-11,2103
2019-01-11,1595
2019-01-11,535
2019-01-11,95
2019-01-11,0
2019-01-11,0
2019-01-11,0
2019-01-11,1
2019-01-11,0
2019-01-11,0
2019-01-12,0
2019-01-12,0
2019-01-12,0
2019-01-12,0
2019-01-12,0
2019-01-12,6
2019-01-12,109
2019-01-12,582
2019-01-12,852
2019-01-12,1170
2019-01-12,1623
2019-01-12,2271
2019-01-12,2861
2019-01-12,2958
2019-01-12,2999
2019-01-12,2573
2019-01-12,1166
2019-01-12,291
2019-01-12,10
2019-01-12,9
2019-01-12,3
2019-01-12,4
2019-01-12,2
2019-01-12,1
2019-01-13,3
2019-01-13,5
2019-01-13,3
2019-01-13,10
2019-01-13,0
2019-01-13,31
2019-01-13,266
2019-01-13,1023
2019-01-13,1301
2019-01-13,1990
2019-01-13,2575
2019-01-13,2353
2019-01-13,2427
2019-01-13,2419
2019-01-13,2429
2019-01-13,2584
2019-01-13,2138
2019-01-13,1065
2019-01-13,92
2019-01-13,11
2019-01-13,5
2019-01-13,2
2019-01-13,0
2019-01-13,7
2019-01-14,3
2019-01-14,5
2019-01-14,1
2019-01-14,3
2019-01-14,2
2019-01-14,10
2019-01-14,156
2019-01-14,814
2019-01-14,1207
2019-01-14,1365
2019-01-14,2207
2019-01-14,2382
2019-01-14,2511
2019-01-14,2341
2019-01-14,2095
2019-01-14,1775
2019-01-14,1071
2019-01-14,269
2019-01-14,5
2019-01-14,1
2019-01-14,1
2019-01-14,1
2019-01-14,1
2019-01-14,0
2019-01-15,0
2019-01-15,0
2019-01-15,0
2019-01-15,0
2019-01-15,5
2019-01-15,6
2019-01-15,8
2019-01-15,50
2019-01-15,86
2019-01-15,290
2019-01-15,805
2019-01-15,1557
2019-01-15,1895
2019-01-15,1635
2019-01-15,1652
2019-01-15,975
2019-01-15,291
2019-01-15,59
2019-01-15,1
2019-01-15,0
2019-01-15,2
2019-01-15,3
2019-01-15,0
2019-01-15,1
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-16,10
2019-01-16,16
2019-01-16,82
2019-01-16,244
2019-01-16,758
2019-01-16,1335
2019-01-16,1607
2019-01-16,2017
2019-01-16,1646
2019-01-16,928
2019-01-16,425
2019-01-16,87
2019-01-16,4
2019-01-16,1
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-16,0
2019-01-17,0
2019-01-17,0
2019-01-17,0
2019-01-17,0
2019-01-17,0
2019-01-17,0
2019-01-17,31
2019-01-17,41
2019-01-17,114
2019-01-17,334
2019-01-17,985
2019-01-17,1503
2019-01-17,1956
2019-01-17,2360
2019-01-17,1950
2019-01-17,1200
2019-01-17,417
2019-01-17,87
2019-01-17,3
2019-01-17,4
2019-01-17,2
2019-01-17,2
2019-01-17,4
2019-01-17,6
2019-01-18,0
2019-01-18,1
2019-01-18,0
2019-01-18,0
2019-01-18,0
2019-01-18,1
2019-01-18,25
2019-01-18,24
2019-01-18,93
2019-01-18,379
2019-01-18,755
2019-01-18,1523
2019-01-18,1651
2019-01-18,2035
2019-01-18,2015
2019-01-18,1129
2019-01-18,429
2019-01-18,103
2019-01-18,6
2019-01-18,1
2019-01-18,1
2019-01-18,0
2019-01-18,0
2019-01-18,0
2019-01-19,3
2019-01-19,4
2019-01-19,0
2019-01-19,0
2019-01-19,0
2019-01-19,2
2019-01-19,59
2019-01-19,237
2019-01-19,799
2019-01-19,1079
2019-01-19,1370
2019-01-19,2143
2019-01-19,2341
2019-01-19,2229
2019-01-19,2159
2019-01-19,2129
2019-01-19,1209
2019-01-19,336
2019-01-19,21
2019-01-19,16
2019-01-19,3
2019-01-19,18
2019-01-19,2
2019-01-19,12
2019-01-20,1
2019-01-20,7
2019-01-20,5
2019-01-20,4
2019-01-20,1
2019-01-20,16
2019-01-20,73
2019-01-20,554
2019-01-20,850
2019-01-20,1334
2019-01-20,2491
2019-01-20,2409
2019-01-20,2313
2019-01-20,2404
2019-01-20,2636
2019-01-20,1910
2019-01-20,1186
2019-01-20,201
2019-01-20,16
2019-01-20,5
2019-01-20,6
2019-01-20,20
2019-01-20,2
2019-01-20,0
2019-01-21,0
2019-01-21,1
2019-01-21,0
2019-01-21,0
2019-01-21,0
2019-01-21,4
2019-01-21,186
2019-01-21,37
2019-01-21,91
2019-01-21,342
2019-01-21,1521
2019-01-21,1637
2019-01-21,1842
2019-01-21,1872
2019-01-21,2190
2019-01-21,1602
2019-01-21,556
2019-01-21,131
2019-01-21,15
2019-01-21,5
2019-01-21,0
2019-01-21,18
2019-01-21,2
2019-01-21,0
2019-01-22,0
2019-01-22,0
2019-01-22,0
2019-01-22,1
2019-01-22,0
2019-01-22,1
2019-01-22,20
2019-01-22,91
2019-01-22,65
2019-01-22,143
2019-01-22,486
2019-01-22,1318
2019-01-22,1317
2019-01-22,1376
2019-01-22,1588
2019-01-22,1603
2019-01-22,683
2019-01-22,189
2019-01-22,3
2019-01-22,1
2019-01-22,0
2019-01-22,1
2019-01-22,2
2019-01-22,0
2019-01-23,0
2019-01-23,1
2019-01-23,0
2019-01-23,0
2019-01-23,0
2019-01-23,0
2019-01-23,8
2019-01-23,57
2019-01-23,113
2019-01-23,353
2019-01-23,769
2019-01-23,1478
2019-01-23,1893
2019-01-23,2098
2019-01-23,1966
2019-01-23,1451
2019-01-23,706
2019-01-23,131
2019-01-23,13
2019-01-23,11
2019-01-23,4
2019-01-23,2
2019-01-23,1
2019-01-23,2
2019-01-24,0
2019-01-24,13
2019-01-24,0
2019-01-24,0
2019-01-24,0
2019-01-24,2
2019-01-24,75
2019-01-24,22
2019-01-24,66
2019-01-24,222
2019-01-24,664
2019-01-24,1334
2019-01-24,1542
2019-01-24,2001
2019-01-24,1362
2019-01-24,983
2019-01-24,392
2019-01-24,35
2019-01-24,2
2019-01-24,1
2019-01-24,0
2019-01-24,0
2019-01-24,0
2019-01-24,1
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-25,1
2019-01-25,6
2019-01-25,38
2019-01-25,93
2019-01-25,292
2019-01-25,727
2019-01-25,1218
2019-01-25,1455
2019-01-25,2133
2019-01-25,1677
2019-01-25,990
2019-01-25,315
2019-01-25,43
2019-01-25,4
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-25,0
2019-01-26,0
2019-01-26,0
2019-01-26,0
2019-01-26,0
2019-01-26,0
2019-01-26,4
2019-01-26,35
2019-01-26,141
2019-01-26,498
2019-01-26,901
2019-01-26,1451
2019-01-26,2369
2019-01-26,2437
2019-01-26,2836
2019-01-26,2608
2019-01-26,2125
2019-01-26,844
2019-01-26,288
2019-01-26,8
2019-01-26,5
2019-01-26,1
2019-01-26,14
2019-01-26,0
2019-01-26,1
2019-01-27,0
2019-01-27,1
2019-01-27,1
2019-01-27,2
2019-01-27,1
2019-01-27,3
2019-01-27,33
2019-01-27,139
2019-01-27,265
2019-01-27,778
2019-01-27,1427
2019-01-27,2525
2019-01-27,2609
2019-01-27,2559
2019-01-27,2598
2019-01-27,2124
2019-01-27,1273
2019-01-27,171
2019-01-27,4
2019-01-27,3
2019-01-27,2
2019-01-27,1
2019-01-27,0
2019-01-27,1
2019-01-28,0
2019-01-28,0
2019-01-28,2
2019-01-28,0
2019-01-28,0
2019-01-28,0
2019-01-28,11
2019-01-28,24
2019-01-28,68
2019-01-28,240
2019-01-28,821
2019-01-28,1362
2019-01-28,1378
2019-01-28,1762
2019-01-28,1688
2019-01-28,1023
2019-01-28,300
2019-01-28,59
2019-01-28,1
2019-01-28,0
2019-01-28,0
2019-01-28,0
2019-01-28,1
2019-01-28,0
2019-01-29,0
2019-01-29,0
2019-01-29,0
2019-01-29,0
2019-01-29,0
2019-01-29,0
2019-01-29,9
2019-01-29,16
2019-01-29,56
2019-01-29,216
2019-01-29,592
2019-01-29,1001
2019-01-29,1292
2019-01-29,1663
2019-01-29,1657
2019-01-29,964
2019-01-29,387
2019-01-29,27
2019-01-29,0
2019-01-29,3
2019-01-29,2
2019-01-29,3
2019-01-29,2
2019-01-29,0
2019-01-30,0
2019-01-30,0
2019-01-30,0
2019-01-30,0
2019-01-30,0
2019-01-30,1
2019-01-30,13
2019-01-30,18
2019-01-30,55
2019-01-30,199
2019-01-30,898
2019-01-30,1103
2019-01-30,1416
2019-01-30,1767
2019-01-30,2049
2019-01-30,1019
2019-01-30,550
2019-01-30,65
2019-01-30,5
2019-01-30,10
2019-01-30,4
2019-01-30,6
2019-01-30,0
2019-01-30,0
2019-01-31,0
2019-01-31,0
2019-01-31,2
2019-01-31,0
2019-01-31,0
2019-01-31,2
2019-01-31,4
2019-01-31,45
2019-01-31,109
2019-01-31,92
2019-01-31,392
2019-01-31,503
2019-01-31,718
2019-01-31,1105
2019-01-31,1050
2019-01-31,488
2019-01-31,169
2019-01-31,60
2019-01-31,7
2019-01-31,0
2019-01-31,0
2019-01-31,1
2019-01-31,1
2019-01-31,1
2019-02-01,0
2019-02-01,0
2019-02-01,0
2019-02-01,1
2019-02-01,9
2019-02-01,27
2019-02-01,114
2019-02-01,131
2019-02-01,111
2019-02-01,215
2019-02-01,520
2019-02-01,770
2019-02-01,1037
2019-02-01,1361
2019-02-01,1235
2019-02-01,755
2019-02-01,417
2019-02-01,31
2019-02-01,3
2019-02-01,0
2019-02-01,0
2019-02-01,0
2019-02-01,0
2019-02-01,0
2019-02-02,2
2019-02-02,0
2019-02-02,1
2019-02-02,0
2019-02-02,0
2019-02-02,1
2019-02-02,23
2019-02-02,83
2019-02-02,346
2019-02-02,866
2019-02-02,1450
2019-02-02,1915
2019-02-02,2239
2019-02-02,2492
2019-02-02,2432
2019-02-02,1587
2019-02-02,1115
2019-02-02,265
2019-02-02,27
2019-02-02,7
2019-02-02,2
2019-02-02,9
2019-02-02,2
2019-02-02,4
2019-02-03,2
2019-02-03,2
2019-02-03,0
2019-02-03,0
2019-02-03,0
2019-02-03,6
2019-02-03,42
2019-02-03,192
2019-02-03,633
2019-02-03,1259
2019-02-03,1769
2019-02-03,2183
2019-02-03,2318
2019-02-03,2248
2019-02-03,2522
2019-02-03,1808
2019-02-03,564
2019-02-03,96
2019-02-03,9
2019-02-03,0
2019-02-03,0
2019-02-03,0
2019-02-03,0
2019-02-03,0
2019-02-04,0
2019-02-04,0
2019-02-04,0
2019-02-04,0
2019-02-04,0
2019-02-04,4
2019-02-04,20
2019-02-04,11
2019-02-04,71
2019-02-04,202
2019-02-04,531
2019-02-04,1387
2019-02-04,1063
2019-02-04,1414
2019-02-04,1313
2019-02-04,790
2019-02-04,432
2019-02-04,80
2019-02-04,3
2019-02-04,2
2019-02-04,0
2019-02-04,0
2019-02-04,0
2019-02-04,0
2019-02-05,0
2019-02-05,0
2019-02-05,0
2019-02-05,0
2019-02-05,1
2019-02-05,1
2019-02-05,10
2019-02-05,16
2019-02-05,51
2019-02-05,162
2019-02-05,500
2019-02-05,1145
2019-02-05,1169
2019-02-05,1654
2019-02-05,1346
2019-02-05,843
2019-02-05,551
2019-02-05,73
2019-02-05,1
2019-02-05,1
2019-02-05,1
2019-02-05,1
2019-02-05,1
2019-02-05,0
2019-02-06,1
2019-02-06,0
2019-02-06,0
2019-02-06,0
2019-02-06,0
2019-02-06,1
2019-02-06,3
2019-02-06,9
2019-02-06,69
2019-02-06,91
2019-02-06,308
2019-02-06,512
2019-02-06,1055
2019-02-06,1056
2019-02-06,754
2019-02-06,530
2019-02-06,323
2019-02-06,76
2019-02-06,2
2019-02-06,0
2019-02-06,0
2019-02-06,4
2019-02-06,0
2019-02-06,0
2019-02-07,0
2019-02-07,0
2019-02-07,1
2019-02-07,0
2019-02-07,0
2019-02-07,0
2019-02-07,26
2019-02-07,43
2019-02-07,83
2019-02-07,221
2019-02-07,465
2019-02-07,1023
2019-02-07,1206
2019-02-07,1550
2019-02-07,1313
2019-02-07,755
2019-02-07,369
2019-02-07,107
2019-02-07,0
2019-02-07,6
2019-02-07,1
2019-02-07,1
2019-02-07,0
2019-02-07,1
2019-02-08,0
2019-02-08,0
2019-02-08,0
2019-02-08,0
2019-02-08,0
2019-02-08,1
2019-02-08,8
2019-02-08,54
2019-02-08,64
2019-02-08,176
2019-02-08,450
2019-02-08,770
2019-02-08,1147
2019-02-08,1370
2019-02-08,1129
2019-02-08,692
2019-02-08,346
2019-02-08,82
2019-02-08,7
2019-02-08,3
2019-02-08,3
2019-02-08,1
2019-02-08,3
2019-02-08,2
2019-02-09,0
2019-02-09,0
2019-02-09,1
2019-02-09,0
2019-02-09,0
2019-02-09,2
2019-02-09,14
2019-02-09,85
2019-02-09,507
2019-02-09,644
2019-02-09,1342
2019-02-09,1954
2019-02-09,2214
2019-02-09,2148
2019-02-09,2784
2019-02-09,2422
2019-02-09,1302
2019-02-09,369
2019-02-09,38
2019-02-09,9
2019-02-09,9
2019-02-09,5
2019-02-09,0
2019-02-09,3
2019-02-10,0
2019-02-10,0
2019-02-10,0
2019-02-10,0
2019-02-10,0
2019-02-10,1
2019-02-10,49
2019-02-10,308
2019-02-10,909
2019-02-10,1785
2019-02-10,2463
2019-02-10,2644
2019-02-10,2384
2019-02-10,1948
2019-02-10,1995
2019-02-10,2142
2019-02-10,1891
2019-02-10,1487
2019-02-10,163
2019-02-10,3
2019-02-10,7
2019-02-10,16
2019-02-10,18
2019-02-10,5
2019-02-11,4
2019-02-11,6
2019-02-11,0
2019-02-11,0
2019-02-11,1
2019-02-11,6
2019-02-11,117
2019-02-11,136
2019-02-11,527
2019-02-11,1160
2019-02-11,1812
2019-02-11,2175
2019-02-11,2301
2019-02-11,2403
2019-02-11,2206
2019-02-11,1509
2019-02-11,847
2019-02-11,165
2019-02-11,3
2019-02-11,0
2019-02-11,0
2019-02-11,0
2019-02-11,0
2019-02-11,0
2019-02-12,0
2019-02-12,0
2019-02-12,0
2019-02-12,0
2019-02-12,0
2019-02-12,3
2019-02-12,13
2019-02-12,19
2019-02-12,49
2019-02-12,175
2019-02-12,372
2019-02-12,1313
2019-02-12,1337
2019-02-12,1529
2019-02-12,1175
2019-02-12,796
2019-02-12,425
2019-02-12,69
2019-02-12,7
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,4
2019-02-13,0
2019-02-13,0
2019-02-13,0
2019-02-13,0
2019-02-13,1
2019-02-13,0
2019-02-13,7
2019-02-13,14
2019-02-13,47
2019-02-13,95
2019-02-13,404
2019-02-13,903
2019-02-13,1329
2019-02-13,1551
2019-02-13,1204
2019-02-13,891
2019-02-13,480
2019-02-13,45
2019-02-13,2
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,2
2019-02-14,2
2019-02-14,8
2019-02-14,17
2019-02-14,47
2019-02-14,104
2019-02-14,357
2019-02-14,758
2019-02-14,1154
2019-02-14,1217
2019-02-14,1186
2019-02-14,664
2019-02-14,495
2019-02-14,83
2019-02-14,4
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-15,0
2019-02-15,0
2019-02-15,0
2019-02-15,0
2019-02-15,0
2019-02-15,0
2019-02-15,8
2019-02-15,16
2019-02-15,59
2019-02-15,132
2019-02-15,360
2019-02-15,788
2019-02-15,935
2019-02-15,1058
2019-02-15,1258
2019-02-15,725
2019-02-15,370
2019-02-15,56
2019-02-15,2
2019-02-15,1
2019-02-15,2
2019-02-15,0
2019-02-15,0
2019-02-15,0
2019-02-16,1
2019-02-16,0
2019-02-16,0
2019-02-16,0
2019-02-16,0
2019-02-16,0
2019-02-16,19
2019-02-16,20
2019-02-16,221
2019-02-16,509
2019-02-16,1262
2019-02-16,1704
2019-02-16,1955
2019-02-16,2495
2019-02-16,2468
2019-02-16,2176
2019-02-16,1014
2019-02-16,205
2019-02-16,6
2019-02-16,5
2019-02-16,1
2019-02-16,7
2019-02-16,0
2019-02-16,1
2019-02-17,1
2019-02-17,0
2019-02-17,0
2019-02-17,0
2019-02-17,0
2019-02-17,1
2019-02-17,40
2019-02-17,123
2019-02-17,421
2019-02-17,1025
2019-02-17,1720
2019-02-17,2081
2019-02-17,2278
2019-02-17,2308
2019-02-17,2402
2019-02-17,1955
2019-02-17,1096
2019-02-17,409
2019-02-17,9
2019-02-17,9
2019-02-17,3
2019-02-17,1
2019-02-17,1
2019-02-17,3
2019-02-18,4
2019-02-18,2
2019-02-18,0
2019-02-18,5
2019-02-18,0
2019-02-18,1
2019-02-18,26
2019-02-18,34
2019-02-18,84
2019-02-18,311
2019-02-18,921
2019-02-18,1682
2019-02-18,1661
2019-02-18,2042
2019-02-18,1985
2019-02-18,1087
2019-02-18,616
2019-02-18,156
2019-02-18,0
2019-02-18,0
2019-02-18,0
2019-02-18,0
2019-02-18,0
2019-02-18,0
2019-02-19,0
2019-02-19,0
2019-02-19,1
2019-02-19,0
2019-02-19,1
2019-02-19,3
2019-02-19,29
2019-02-19,15
2019-02-19,33
2019-02-19,96
2019-02-19,282
2019-02-19,955
2019-02-19,979
2019-02-19,1652
2019-02-19,986
2019-02-19,652
2019-02-19,323
2019-02-19,52
2019-02-19,2
2019-02-19,0
2019-02-19,0
2019-02-19,2
2019-02-19,0
2019-02-19,0
2019-02-20,0
2019-02-20,0
2019-02-20,0
2019-02-20,0
2019-02-20,1
2019-02-20,2
2019-02-20,18
2019-02-20,2
2019-02-20,36
2019-02-20,119
2019-02-20,381
2019-02-20,848
2019-02-20,1089
2019-02-20,1537
2019-02-20,1430
2019-02-20,869
2019-02-20,545
2019-02-20,63
2019-02-20,1
2019-02-20,5
2019-02-20,1
2019-02-20,1
2019-02-20,11
2019-02-20,1
2019-02-21,1
2019-02-21,1
2019-02-21,1
2019-02-21,0
2019-02-21,0
2019-02-21,0
2019-02-21,43
2019-02-21,26
2019-02-21,70
2019-02-21,161
2019-02-21,449
2019-02-21,936
2019-02-21,1207
2019-02-21,1340
2019-02-21,1377
2019-02-21,821
2019-02-21,575
2019-02-21,39
2019-02-21,0
2019-02-21,3
2019-02-21,4
2019-02-21,0
2019-02-21,0
2019-02-21,1
2019-02-22,0
2019-02-22,1
2019-02-22,0
2019-02-22,0
2019-02-22,1
2019-02-22,4
2019-02-22,32
2019-02-22,21
2019-02-22,67
2019-02-22,124
2019-02-22,485
2019-02-22,1105
2019-02-22,1273
2019-02-22,1632
2019-02-22,1513
2019-02-22,868
2019-02-22,515
2019-02-22,70
2019-02-22,2
2019-02-22,1
2019-02-22,0
2019-02-22,1
2019-02-22,0
2019-02-22,0
2019-02-23,0
2019-02-23,0
2019-02-23,0
2019-02-23,0
2019-02-23,1
2019-02-23,2
2019-02-23,48
2019-02-23,27
2019-02-23,251
2019-02-23,698
2019-02-23,1125
2019-02-23,1861
2019-02-23,2138
2019-02-23,2468
2019-02-23,2430
2019-02-23,1957
2019-02-23,873
2019-02-23,206
2019-02-23,7
2019-02-23,4
2019-02-23,0
2019-02-23,0
2019-02-23,1
2019-02-23,0
2019-02-24,0
2019-02-24,0
2019-02-24,0
2019-02-24,0
2019-02-24,0
2019-02-24,4
2019-02-24,35
2019-02-24,85
2019-02-24,469
2019-02-24,1074
2019-02-24,1868
2019-02-24,2201
2019-02-24,2458
2019-02-24,2536
2019-02-24,2839
2019-02-24,1891
2019-02-24,1038
2019-02-24,229
2019-02-24,5
2019-02-24,0
2019-02-24,0
2019-02-24,1
2019-02-24,1
2019-02-24,1
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-25,1
2019-02-25,52
2019-02-25,12
2019-02-25,75
2019-02-25,214
2019-02-25,737
2019-02-25,1459
2019-02-25,1450
2019-02-25,1643
2019-02-25,1867
2019-02-25,1180
2019-02-25,578
2019-02-25,117
2019-02-25,7
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-25,0
2019-02-26,0
2019-02-26,0
2019-02-26,0
2019-02-26,0
2019-02-26,0
2019-02-26,1
2019-02-26,14
2019-02-26,10
2019-02-26,56
2019-02-26,135
2019-02-26,495
2019-02-26,858
2019-02-26,1152
2019-02-26,1561
2019-02-26,1385
2019-02-26,829
2019-02-26,456
2019-02-26,23
2019-02-26,3
2019-02-26,9
2019-02-26,1
2019-02-26,6
2019-02-26,2
2019-02-26,0
2019-02-27,0
2019-02-27,1
2019-02-27,1
2019-02-27,0
2019-02-27,1
2019-02-27,3
2019-02-27,32
2019-02-27,34
2019-02-27,43
2019-02-27,157
2019-02-27,455
2019-02-27,1060
2019-02-27,1280
2019-02-27,1458
2019-02-27,1426
2019-02-27,967
2019-02-27,667
2019-02-27,110
2019-02-27,3
2019-02-27,11
2019-02-27,22
2019-02-27,5
2019-02-27,0
2019-02-27,1
2019-02-28,3
2019-02-28,2
2019-02-28,0
2019-02-28,0
2019-02-28,1
2019-02-28,3
2019-02-28,13
2019-02-28,153
2019-02-28,220
2019-02-28,179
2019-02-28,282
2019-02-28,387
2019-02-28,667
2019-02-28,1017
2019-02-28,972
2019-02-28,476
2019-02-28,235
2019-02-28,92
2019-02-28,22
2019-02-28,14
2019-02-28,12
2019-02-28,5
2019-02-28,3
2019-02-28,4
2019-03-01,0
2019-03-01,1
2019-03-01,2
2019-03-01,7
2019-03-01,5
2019-03-01,39
2019-03-01,184
2019-03-01,161
2019-03-01,165
2019-03-01,273
2019-03-01,560
2019-03-01,869
2019-03-01,1136
2019-03-01,1208
2019-03-01,1208
2019-03-01,661
2019-03-01,372
2019-03-01,51
2019-03-01,1
2019-03-01,0
2019-03-01,0
2019-03-01,1
2019-03-01,0
2019-03-01,0
2019-03-02,0
2019-03-02,0
2019-03-02,0
2019-03-02,0
2019-03-02,0
2019-03-02,8
2019-03-02,15
2019-03-02,47
2019-03-02,269
2019-03-02,578
2019-03-02,1014
2019-03-02,1505
2019-03-02,1711
2019-03-02,1863
2019-03-02,1815
2019-03-02,1670
2019-03-02,836
2019-03-02,310
2019-03-02,11
2019-03-02,1
2019-03-02,2
2019-03-02,0
2019-03-02,0
2019-03-02,0
2019-03-03,2
2019-03-03,0
2019-03-03,0
2019-03-03,0
2019-03-03,1
2019-03-03,1
2019-03-03,23
2019-03-03,61
2019-03-03,284
2019-03-03,883
2019-03-03,1305
2019-03-03,2105
2019-03-03,2076
2019-03-03,1766
2019-03-03,1850
2019-03-03,1135
2019-03-03,438
2019-03-03,95
2019-03-03,6
2019-03-03,0
2019-03-03,0
2019-03-03,0
2019-03-03,0
2019-03-03,0
2019-03-04,0
2019-03-04,0
2019-03-04,0
2019-03-04,0
2019-03-04,1
2019-03-04,0
